"Date Printed: Tuesday, February 1, 2022 10:37:26 AM"
Title: Chlamydia | Gonorrhea | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | 15-19 | 20-24

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Gonorrhea","2019","Alabama","01","20-24","All races/ethnicities","Female","2,419","1505.3","160,699"
"Gonorrhea","2019","Alabama","01","15-19","All races/ethnicities","Female","1,832","1185.5","154,529"
"Gonorrhea","2018","Alabama","01","20-24","All races/ethnicities","Female","2,098","1297.4","161,709"
"Gonorrhea","2018","Alabama","01","15-19","All races/ethnicities","Female","1,808","1160.3","155,824"
"Gonorrhea","2017","Alabama","01","20-24","All races/ethnicities","Female","1,964","1204.4","163,072"
"Gonorrhea","2017","Alabama","01","15-19","All races/ethnicities","Female","1,744","1112.4","156,782"
"Gonorrhea","2016","Alabama","01","20-24","All races/ethnicities","Female","1,396","839.6","166,262"
"Gonorrhea","2016","Alabama","01","15-19","All races/ethnicities","Female","968","613.4","157,801"
"Gonorrhea","2015","Alabama","01","20-24","All races/ethnicities","Female","1,435","835.4","171,773"
"Gonorrhea","2015","Alabama","01","15-19","All races/ethnicities","Female","1,008","641.6","157,101"
"Gonorrhea","2014","Alabama","01","20-24","All races/ethnicities","Female","1,652","937.9","176,143"
"Gonorrhea","2014","Alabama","01","15-19","All races/ethnicities","Female","1,155","738.1","156,485"
"Gonorrhea","2013","Alabama","01","20-24","All races/ethnicities","Female","1,805","1014.6","177,905"
"Gonorrhea","2013","Alabama","01","15-19","All races/ethnicities","Female","1,541","977.6","157,626"
"Gonorrhea","2012","Alabama","01","20-24","All races/ethnicities","Female","1,976","1115.8","177,100"
"Gonorrhea","2012","Alabama","01","15-19","All races/ethnicities","Female","1,838","1161.0","158,312"
"Gonorrhea","2011","Alabama","01","20-24","All races/ethnicities","Female","1,939","1115.7","173,800"
"Gonorrhea","2011","Alabama","01","15-19","All races/ethnicities","Female","1,862","1155.0","161,211"
"Gonorrhea","2010","Alabama","01","20-24","All races/ethnicities","Female","1,615","954.8","169,146"
"Gonorrhea","2010","Alabama","01","15-19","All races/ethnicities","Female","1,698","1017.6","166,861"
"Gonorrhea","2009","Alabama","01","20-24","All races/ethnicities","Female","1,587","966.8","164,156"
"Gonorrhea","2009","Alabama","01","15-19","All races/ethnicities","Female","1,591","976.7","162,896"
"Gonorrhea","2008","Alabama","01","20-24","All races/ethnicities","Female","1,964","1212.8","161,943"
"Gonorrhea","2008","Alabama","01","15-19","All races/ethnicities","Female","2,078","1277.7","162,632"
"Gonorrhea","2007","Alabama","01","20-24","All races/ethnicities","Female","2,258","1400.7","161,207"
"Gonorrhea","2007","Alabama","01","15-19","All races/ethnicities","Female","2,095","1301.6","160,952"
"Gonorrhea","2006","Alabama","01","20-24","All races/ethnicities","Female","2,080","1291.6","161,043"
"Gonorrhea","2006","Alabama","01","15-19","All races/ethnicities","Female","2,157","1351.3","159,619"
"Gonorrhea","2005","Alabama","01","20-24","All races/ethnicities","Female","1,553","958.1","162,092"
"Gonorrhea","2005","Alabama","01","15-19","All races/ethnicities","Female","1,573","1000.3","157,253"
"Gonorrhea","2004","Alabama","01","20-24","All races/ethnicities","Female","1,336","822.4","162,454"
"Gonorrhea","2004","Alabama","01","15-19","All races/ethnicities","Female","1,271","816.9","155,584"
"Gonorrhea","2003","Alabama","01","20-24","All races/ethnicities","Female","1,674","1027.6","162,908"
"Gonorrhea","2003","Alabama","01","15-19","All races/ethnicities","Female","1,658","1072.3","154,620"
"Gonorrhea","2002","Alabama","01","20-24","All races/ethnicities","Female","1,850","1143.7","161,761"
"Gonorrhea","2002","Alabama","01","15-19","All races/ethnicities","Female","1,794","1156.8","155,080"
"Gonorrhea","2001","Alabama","01","20-24","All races/ethnicities","Female","2,126","1324.6","160,496"
"Gonorrhea","2001","Alabama","01","15-19","All races/ethnicities","Female","2,047","1302.0","157,225"
"Gonorrhea","2000","Alabama","01","20-24","All races/ethnicities","Female","2,190","1402.2","156,186"
"Gonorrhea","2000","Alabama","01","15-19","All races/ethnicities","Female","2,234","1394.0","160,258"
"Chlamydia","2019","Alabama","01","20-24","All races/ethnicities","Female","8,155","5074.7","160,699"
"Chlamydia","2019","Alabama","01","15-19","All races/ethnicities","Female","7,376","4773.2","154,529"
"Chlamydia","2018","Alabama","01","20-24","All races/ethnicities","Female","7,367","4555.7","161,709"
"Chlamydia","2018","Alabama","01","15-19","All races/ethnicities","Female","7,204","4623.2","155,824"
"Chlamydia","2017","Alabama","01","20-24","All races/ethnicities","Female","8,146","4995.3","163,072"
"Chlamydia","2017","Alabama","01","15-19","All races/ethnicities","Female","7,450","4751.8","156,782"
"Chlamydia","2016","Alabama","01","20-24","All races/ethnicities","Female","6,718","4040.6","166,262"
"Chlamydia","2016","Alabama","01","15-19","All races/ethnicities","Female","5,428","3439.8","157,801"
"Chlamydia","2015","Alabama","01","20-24","All races/ethnicities","Female","7,625","4439.0","171,773"
"Chlamydia","2015","Alabama","01","15-19","All races/ethnicities","Female","6,248","3977.1","157,101"
"Chlamydia","2014","Alabama","01","20-24","All races/ethnicities","Female","8,486","4817.7","176,143"
"Chlamydia","2014","Alabama","01","15-19","All races/ethnicities","Female","7,147","4567.2","156,485"
"Chlamydia","2013","Alabama","01","20-24","All races/ethnicities","Female","8,641","4857.1","177,905"
"Chlamydia","2013","Alabama","01","15-19","All races/ethnicities","Female","7,665","4862.8","157,626"
"Chlamydia","2012","Alabama","01","20-24","All races/ethnicities","Female","8,684","4903.4","177,100"
"Chlamydia","2012","Alabama","01","15-19","All races/ethnicities","Female","8,454","5340.1","158,312"
"Chlamydia","2011","Alabama","01","20-24","All races/ethnicities","Female","8,094","4657.1","173,800"
"Chlamydia","2011","Alabama","01","15-19","All races/ethnicities","Female","8,411","5217.4","161,211"
"Chlamydia","2010","Alabama","01","20-24","All races/ethnicities","Female","7,500","4434.0","169,146"
"Chlamydia","2010","Alabama","01","15-19","All races/ethnicities","Female","8,056","4828.0","166,861"
"Chlamydia","2009","Alabama","01","20-24","All races/ethnicities","Female","7,152","4356.8","164,156"
"Chlamydia","2009","Alabama","01","15-19","All races/ethnicities","Female","7,924","4864.5","162,896"
"Chlamydia","2008","Alabama","01","20-24","All races/ethnicities","Female","6,825","4214.4","161,943"
"Chlamydia","2008","Alabama","01","15-19","All races/ethnicities","Female","7,604","4675.6","162,632"
"Chlamydia","2007","Alabama","01","20-24","All races/ethnicities","Female","7,146","4432.8","161,207"
"Chlamydia","2007","Alabama","01","15-19","All races/ethnicities","Female","7,490","4653.6","160,952"
"Chlamydia","2006","Alabama","01","20-24","All races/ethnicities","Female","6,709","4166.0","161,043"
"Chlamydia","2006","Alabama","01","15-19","All races/ethnicities","Female","7,151","4480.0","159,619"
"Chlamydia","2005","Alabama","01","20-24","All races/ethnicities","Female","5,563","3432.0","162,092"
"Chlamydia","2005","Alabama","01","15-19","All races/ethnicities","Female","5,594","3557.3","157,253"
"Chlamydia","2004","Alabama","01","20-24","All races/ethnicities","Female","4,571","2813.7","162,454"
"Chlamydia","2004","Alabama","01","15-19","All races/ethnicities","Female","4,651","2989.4","155,584"
"Chlamydia","2003","Alabama","01","20-24","All races/ethnicities","Female","5,017","3079.7","162,908"
"Chlamydia","2003","Alabama","01","15-19","All races/ethnicities","Female","5,266","3405.8","154,620"
"Chlamydia","2002","Alabama","01","20-24","All races/ethnicities","Female","5,308","3281.4","161,761"
"Chlamydia","2002","Alabama","01","15-19","All races/ethnicities","Female","5,781","3727.8","155,080"
"Chlamydia","2001","Alabama","01","20-24","All races/ethnicities","Female","5,187","3231.9","160,496"
"Chlamydia","2001","Alabama","01","15-19","All races/ethnicities","Female","5,456","3470.2","157,225"
"Chlamydia","2000","Alabama","01","20-24","All races/ethnicities","Female","5,253","3363.3","156,186"
"Chlamydia","2000","Alabama","01","15-19","All races/ethnicities","Female","5,683","3546.2","160,258"
"Gonorrhea","2019","Alaska","02","20-24","All races/ethnicities","Female","243","1109.4","21,903"
"Gonorrhea","2019","Alaska","02","15-19","All races/ethnicities","Female","146","678.6","21,516"
"Gonorrhea","2018","Alaska","02","20-24","All races/ethnicities","Female","247","1094.7","22,563"
"Gonorrhea","2018","Alaska","02","15-19","All races/ethnicities","Female","153","701.5","21,809"
"Gonorrhea","2017","Alaska","02","20-24","All races/ethnicities","Female","282","1212.2","23,263"
"Gonorrhea","2017","Alaska","02","15-19","All races/ethnicities","Female","136","615.1","22,110"
"Gonorrhea","2016","Alaska","02","20-24","All races/ethnicities","Female","190","781.3","24,318"
"Gonorrhea","2016","Alaska","02","15-19","All races/ethnicities","Female","100","446.6","22,392"
"Gonorrhea","2015","Alaska","02","20-24","All races/ethnicities","Female","184","727.4","25,296"
"Gonorrhea","2015","Alaska","02","15-19","All races/ethnicities","Female","78","348.1","22,405"
"Gonorrhea","2014","Alaska","02","20-24","All races/ethnicities","Female","197","759.1","25,951"
"Gonorrhea","2014","Alaska","02","15-19","All races/ethnicities","Female","87","381.6","22,801"
"Gonorrhea","2013","Alaska","02","20-24","All races/ethnicities","Female","198","745.7","26,551"
"Gonorrhea","2013","Alaska","02","15-19","All races/ethnicities","Female","66","284.9","23,163"
"Gonorrhea","2012","Alaska","02","20-24","All races/ethnicities","Female","131","498.3","26,292"
"Gonorrhea","2012","Alaska","02","15-19","All races/ethnicities","Female","60","254.7","23,556"
"Gonorrhea","2011","Alaska","02","20-24","All races/ethnicities","Female","177","690.1","25,647"
"Gonorrhea","2011","Alaska","02","15-19","All races/ethnicities","Female","100","413.5","24,186"
"Gonorrhea","2010","Alaska","02","20-24","All races/ethnicities","Female","235","941.6","24,958"
"Gonorrhea","2010","Alaska","02","15-19","All races/ethnicities","Female","161","647.8","24,852"
"Gonorrhea","2009","Alaska","02","20-24","All races/ethnicities","Female","177","686.2","25,793"
"Gonorrhea","2009","Alaska","02","15-19","All races/ethnicities","Female","119","485.5","24,513"
"Gonorrhea","2008","Alaska","02","20-24","All races/ethnicities","Female","115","452.7","25,403"
"Gonorrhea","2008","Alaska","02","15-19","All races/ethnicities","Female","80","322.6","24,797"
"Gonorrhea","2007","Alaska","02","20-24","All races/ethnicities","Female","100","389.5","25,672"
"Gonorrhea","2007","Alaska","02","15-19","All races/ethnicities","Female","77","304.1","25,320"
"Gonorrhea","2006","Alaska","02","20-24","All races/ethnicities","Female","106","416.0","25,483"
"Gonorrhea","2006","Alaska","02","15-19","All races/ethnicities","Female","92","357.6","25,729"
"Gonorrhea","2005","Alaska","02","20-24","All races/ethnicities","Female","107","433.6","24,677"
"Gonorrhea","2005","Alaska","02","15-19","All races/ethnicities","Female","85","332.0","25,606"
"Gonorrhea","2004","Alaska","02","20-24","All races/ethnicities","Female","107","450.3","23,764"
"Gonorrhea","2004","Alaska","02","15-19","All races/ethnicities","Female","114","447.6","25,467"
"Gonorrhea","2003","Alaska","02","20-24","All races/ethnicities","Female","121","541.5","22,347"
"Gonorrhea","2003","Alaska","02","15-19","All races/ethnicities","Female","94","370.8","25,351"
"Gonorrhea","2002","Alaska","02","20-24","All races/ethnicities","Female","110","523.6","21,007"
"Gonorrhea","2002","Alaska","02","15-19","All races/ethnicities","Female","109","435.3","25,039"
"Gonorrhea","2001","Alaska","02","20-24","All races/ethnicities","Female","65","327.4","19,852"
"Gonorrhea","2001","Alaska","02","15-19","All races/ethnicities","Female","71","289.3","24,543"
"Gonorrhea","2000","Alaska","02","20-24","All races/ethnicities","Female","53","281.1","18,852"
"Gonorrhea","2000","Alaska","02","15-19","All races/ethnicities","Female","53","223.1","23,756"
"Chlamydia","2019","Alaska","02","20-24","All races/ethnicities","Female","1,258","5743.5","21,903"
"Chlamydia","2019","Alaska","02","15-19","All races/ethnicities","Female","975","4531.5","21,516"
"Chlamydia","2018","Alaska","02","20-24","All races/ethnicities","Female","1,322","5859.1","22,563"
"Chlamydia","2018","Alaska","02","15-19","All races/ethnicities","Female","969","4443.1","21,809"
"Chlamydia","2017","Alaska","02","20-24","All races/ethnicities","Female","1,372","5897.8","23,263"
"Chlamydia","2017","Alaska","02","15-19","All races/ethnicities","Female","950","4296.7","22,110"
"Chlamydia","2016","Alaska","02","20-24","All races/ethnicities","Female","1,308","5378.7","24,318"
"Chlamydia","2016","Alaska","02","15-19","All races/ethnicities","Female","1,023","4568.6","22,392"
"Chlamydia","2015","Alaska","02","20-24","All races/ethnicities","Female","1,355","5356.6","25,296"
"Chlamydia","2015","Alaska","02","15-19","All races/ethnicities","Female","977","4360.6","22,405"
"Chlamydia","2014","Alaska","02","20-24","All races/ethnicities","Female","1,475","5683.8","25,951"
"Chlamydia","2014","Alaska","02","15-19","All races/ethnicities","Female","1,067","4679.6","22,801"
"Chlamydia","2013","Alaska","02","20-24","All races/ethnicities","Female","1,485","5593.0","26,551"
"Chlamydia","2013","Alaska","02","15-19","All races/ethnicities","Female","1,063","4589.2","23,163"
"Chlamydia","2012","Alaska","02","20-24","All races/ethnicities","Female","1,441","5480.8","26,292"
"Chlamydia","2012","Alaska","02","15-19","All races/ethnicities","Female","1,051","4461.7","23,556"
"Chlamydia","2011","Alaska","02","20-24","All races/ethnicities","Female","1,425","5556.2","25,647"
"Chlamydia","2011","Alaska","02","15-19","All races/ethnicities","Female","1,259","5205.5","24,186"
"Chlamydia","2010","Alaska","02","20-24","All races/ethnicities","Female","1,536","6154.3","24,958"
"Chlamydia","2010","Alaska","02","15-19","All races/ethnicities","Female","1,299","5226.9","24,852"
"Chlamydia","2009","Alaska","02","20-24","All races/ethnicities","Female","1,279","4958.7","25,793"
"Chlamydia","2009","Alaska","02","15-19","All races/ethnicities","Female","1,138","4642.4","24,513"
"Chlamydia","2008","Alaska","02","20-24","All races/ethnicities","Female","1,215","4782.9","25,403"
"Chlamydia","2008","Alaska","02","15-19","All races/ethnicities","Female","1,081","4359.4","24,797"
"Chlamydia","2007","Alaska","02","20-24","All races/ethnicities","Female","1,168","4549.7","25,672"
"Chlamydia","2007","Alaska","02","15-19","All races/ethnicities","Female","1,141","4506.3","25,320"
"Chlamydia","2006","Alaska","02","20-24","All races/ethnicities","Female","1,067","4187.1","25,483"
"Chlamydia","2006","Alaska","02","15-19","All races/ethnicities","Female","1,105","4294.8","25,729"
"Chlamydia","2005","Alaska","02","20-24","All races/ethnicities","Female","1,078","4368.4","24,677"
"Chlamydia","2005","Alaska","02","15-19","All races/ethnicities","Female","1,085","4237.3","25,606"
"Chlamydia","2004","Alaska","02","20-24","All races/ethnicities","Female","976","4107.1","23,764"
"Chlamydia","2004","Alaska","02","15-19","All races/ethnicities","Female","1,014","3981.6","25,467"
"Chlamydia","2003","Alaska","02","20-24","All races/ethnicities","Female","965","4318.3","22,347"
"Chlamydia","2003","Alaska","02","15-19","All races/ethnicities","Female","1,051","4145.8","25,351"
"Chlamydia","2002","Alaska","02","20-24","All races/ethnicities","Female","904","4303.3","21,007"
"Chlamydia","2002","Alaska","02","15-19","All races/ethnicities","Female","998","3985.8","25,039"
"Chlamydia","2001","Alaska","02","20-24","All races/ethnicities","Female","627","3158.4","19,852"
"Chlamydia","2001","Alaska","02","15-19","All races/ethnicities","Female","823","3353.3","24,543"
"Chlamydia","2000","Alaska","02","20-24","All races/ethnicities","Female","636","3373.6","18,852"
"Chlamydia","2000","Alaska","02","15-19","All races/ethnicities","Female","757","3186.6","23,756"
"Gonorrhea","2019","Arizona","04","20-24","All races/ethnicities","Female","1,714","717.3","238,938"
"Gonorrhea","2019","Arizona","04","15-19","All races/ethnicities","Female","1,025","439.0","233,494"
"Gonorrhea","2018","Arizona","04","20-24","All races/ethnicities","Female","1,502","636.7","235,895"
"Gonorrhea","2018","Arizona","04","15-19","All races/ethnicities","Female","941","407.0","231,219"
"Gonorrhea","2017","Arizona","04","20-24","All races/ethnicities","Female","1,407","602.7","233,459"
"Gonorrhea","2017","Arizona","04","15-19","All races/ethnicities","Female","1,028","448.8","229,046"
"Gonorrhea","2016","Arizona","04","20-24","All races/ethnicities","Female","1,383","589.6","234,570"
"Gonorrhea","2016","Arizona","04","15-19","All races/ethnicities","Female","868","380.1","228,336"
"Gonorrhea","2015","Arizona","04","20-24","All races/ethnicities","Female","1,141","483.4","236,050"
"Gonorrhea","2015","Arizona","04","15-19","All races/ethnicities","Female","752","334.3","224,929"
"Gonorrhea","2014","Arizona","04","20-24","All races/ethnicities","Female","1,216","512.0","237,521"
"Gonorrhea","2014","Arizona","04","15-19","All races/ethnicities","Female","699","315.2","221,733"
"Gonorrhea","2013","Arizona","04","20-24","All races/ethnicities","Female","1,068","454.9","234,784"
"Gonorrhea","2013","Arizona","04","15-19","All races/ethnicities","Female","724","329.9","219,431"
"Gonorrhea","2012","Arizona","04","20-24","All races/ethnicities","Female","987","428.2","230,481"
"Gonorrhea","2012","Arizona","04","15-19","All races/ethnicities","Female","809","368.9","219,280"
"Gonorrhea","2011","Arizona","04","20-24","All races/ethnicities","Female","803","360.4","222,818"
"Gonorrhea","2011","Arizona","04","15-19","All races/ethnicities","Female","684","310.8","220,110"
"Gonorrhea","2010","Arizona","04","20-24","All races/ethnicities","Female","544","253.1","214,922"
"Gonorrhea","2010","Arizona","04","15-19","All races/ethnicities","Female","524","234.6","223,350"
"Gonorrhea","2009","Arizona","04","20-24","All races/ethnicities","Female","520","251.5","206,779"
"Gonorrhea","2009","Arizona","04","15-19","All races/ethnicities","Female","453","212.2","213,496"
"Gonorrhea","2008","Arizona","04","20-24","All races/ethnicities","Female","548","267.1","205,142"
"Gonorrhea","2008","Arizona","04","15-19","All races/ethnicities","Female","468","220.6","212,148"
"Gonorrhea","2007","Arizona","04","20-24","All races/ethnicities","Female","739","366.6","201,609"
"Gonorrhea","2007","Arizona","04","15-19","All races/ethnicities","Female","710","340.8","208,360"
"Gonorrhea","2006","Arizona","04","20-24","All races/ethnicities","Female","893","449.1","198,846"
"Gonorrhea","2006","Arizona","04","15-19","All races/ethnicities","Female","804","395.8","203,141"
"Gonorrhea","2005","Arizona","04","20-24","All races/ethnicities","Female","744","376.9","197,424"
"Gonorrhea","2005","Arizona","04","15-19","All races/ethnicities","Female","721","366.8","196,551"
"Gonorrhea","2004","Arizona","04","20-24","All races/ethnicities","Female","602","306.1","196,685"
"Gonorrhea","2004","Arizona","04","15-19","All races/ethnicities","Female","530","280.1","189,186"
"Gonorrhea","2003","Arizona","04","20-24","All races/ethnicities","Female","539","276.4","195,012"
"Gonorrhea","2003","Arizona","04","15-19","All races/ethnicities","Female","503","273.9","183,660"
"Gonorrhea","2002","Arizona","04","20-24","All races/ethnicities","Female","531","276.9","191,754"
"Gonorrhea","2002","Arizona","04","15-19","All races/ethnicities","Female","469","261.3","179,498"
"Gonorrhea","2001","Arizona","04","20-24","All races/ethnicities","Female","563","304.5","184,873"
"Gonorrhea","2001","Arizona","04","15-19","All races/ethnicities","Female","535","301.7","177,337"
"Gonorrhea","2000","Arizona","04","20-24","All races/ethnicities","Female","499","287.0","173,843"
"Gonorrhea","2000","Arizona","04","15-19","All races/ethnicities","Female","572","321.0","178,213"
"Chlamydia","2019","Arizona","04","20-24","All races/ethnicities","Female","10,653","4458.5","238,938"
"Chlamydia","2019","Arizona","04","15-19","All races/ethnicities","Female","7,207","3086.6","233,494"
"Chlamydia","2018","Arizona","04","20-24","All races/ethnicities","Female","10,176","4313.8","235,895"
"Chlamydia","2018","Arizona","04","15-19","All races/ethnicities","Female","7,048","3048.2","231,219"
"Chlamydia","2017","Arizona","04","20-24","All races/ethnicities","Female","10,139","4342.9","233,459"
"Chlamydia","2017","Arizona","04","15-19","All races/ethnicities","Female","7,071","3087.2","229,046"
"Chlamydia","2016","Arizona","04","20-24","All races/ethnicities","Female","9,113","3885.0","234,570"
"Chlamydia","2016","Arizona","04","15-19","All races/ethnicities","Female","6,434","2817.8","228,336"
"Chlamydia","2015","Arizona","04","20-24","All races/ethnicities","Female","8,908","3773.8","236,050"
"Chlamydia","2015","Arizona","04","15-19","All races/ethnicities","Female","5,966","2652.4","224,929"
"Chlamydia","2014","Arizona","04","20-24","All races/ethnicities","Female","9,011","3793.8","237,521"
"Chlamydia","2014","Arizona","04","15-19","All races/ethnicities","Female","6,079","2741.6","221,733"
"Chlamydia","2013","Arizona","04","20-24","All races/ethnicities","Female","8,711","3710.2","234,784"
"Chlamydia","2013","Arizona","04","15-19","All races/ethnicities","Female","6,430","2930.3","219,431"
"Chlamydia","2012","Arizona","04","20-24","All races/ethnicities","Female","8,549","3709.2","230,481"
"Chlamydia","2012","Arizona","04","15-19","All races/ethnicities","Female","6,859","3128.0","219,280"
"Chlamydia","2011","Arizona","04","20-24","All races/ethnicities","Female","8,103","3636.6","222,818"
"Chlamydia","2011","Arizona","04","15-19","All races/ethnicities","Female","7,027","3192.5","220,110"
"Chlamydia","2010","Arizona","04","20-24","All races/ethnicities","Female","7,242","3369.6","214,922"
"Chlamydia","2010","Arizona","04","15-19","All races/ethnicities","Female","6,622","2964.9","223,350"
"Chlamydia","2009","Arizona","04","20-24","All races/ethnicities","Female","6,824","3300.1","206,779"
"Chlamydia","2009","Arizona","04","15-19","All races/ethnicities","Female","6,771","3171.5","213,496"
"Chlamydia","2008","Arizona","04","20-24","All races/ethnicities","Female","6,413","3126.1","205,142"
"Chlamydia","2008","Arizona","04","15-19","All races/ethnicities","Female","6,593","3107.7","212,148"
"Chlamydia","2007","Arizona","04","20-24","All races/ethnicities","Female","6,416","3182.4","201,609"
"Chlamydia","2007","Arizona","04","15-19","All races/ethnicities","Female","6,598","3166.6","208,360"
"Chlamydia","2006","Arizona","04","20-24","All races/ethnicities","Female","6,749","3394.1","198,846"
"Chlamydia","2006","Arizona","04","15-19","All races/ethnicities","Female","6,188","3046.2","203,141"
"Chlamydia","2005","Arizona","04","20-24","All races/ethnicities","Female","5,934","3005.7","197,424"
"Chlamydia","2005","Arizona","04","15-19","All races/ethnicities","Female","5,452","2773.8","196,551"
"Chlamydia","2004","Arizona","04","20-24","All races/ethnicities","Female","4,708","2393.7","196,685"
"Chlamydia","2004","Arizona","04","15-19","All races/ethnicities","Female","4,375","2312.5","189,186"
"Chlamydia","2003","Arizona","04","20-24","All races/ethnicities","Female","3,738","1916.8","195,012"
"Chlamydia","2003","Arizona","04","15-19","All races/ethnicities","Female","3,477","1893.2","183,660"
"Chlamydia","2002","Arizona","04","20-24","All races/ethnicities","Female","4,279","2231.5","191,754"
"Chlamydia","2002","Arizona","04","15-19","All races/ethnicities","Female","4,029","2244.6","179,498"
"Chlamydia","2001","Arizona","04","20-24","All races/ethnicities","Female","4,027","2178.3","184,873"
"Chlamydia","2001","Arizona","04","15-19","All races/ethnicities","Female","4,048","2282.7","177,337"
"Chlamydia","2000","Arizona","04","20-24","All races/ethnicities","Female","3,539","2035.7","173,843"
"Chlamydia","2000","Arizona","04","15-19","All races/ethnicities","Female","3,762","2111.0","178,213"
"Gonorrhea","2019","Arkansas","05","20-24","All races/ethnicities","Female","1,126","1142.7","98,538"
"Gonorrhea","2019","Arkansas","05","15-19","All races/ethnicities","Female","940","977.4","96,172"
"Gonorrhea","2018","Arkansas","05","20-24","All races/ethnicities","Female","1,256","1271.9","98,752"
"Gonorrhea","2018","Arkansas","05","15-19","All races/ethnicities","Female","987","1024.5","96,342"
"Gonorrhea","2017","Arkansas","05","20-24","All races/ethnicities","Female","1,091","1099.5","99,228"
"Gonorrhea","2017","Arkansas","05","15-19","All races/ethnicities","Female","1,012","1045.7","96,778"
"Gonorrhea","2016","Arkansas","05","20-24","All races/ethnicities","Female","1,021","1016.8","100,410"
"Gonorrhea","2016","Arkansas","05","15-19","All races/ethnicities","Female","845","870.0","97,122"
"Gonorrhea","2015","Arkansas","05","20-24","All races/ethnicities","Female","907","885.7","102,401"
"Gonorrhea","2015","Arkansas","05","15-19","All races/ethnicities","Female","723","746.3","96,877"
"Gonorrhea","2014","Arkansas","05","20-24","All races/ethnicities","Female","953","910.0","104,722"
"Gonorrhea","2014","Arkansas","05","15-19","All races/ethnicities","Female","753","781.9","96,305"
"Gonorrhea","2013","Arkansas","05","20-24","All races/ethnicities","Female","863","821.5","105,049"
"Gonorrhea","2013","Arkansas","05","15-19","All races/ethnicities","Female","685","711.2","96,316"
"Gonorrhea","2012","Arkansas","05","20-24","All races/ethnicities","Female","871","833.4","104,511"
"Gonorrhea","2012","Arkansas","05","15-19","All races/ethnicities","Female","887","919.1","96,505"
"Gonorrhea","2011","Arkansas","05","20-24","All races/ethnicities","Female","963","936.1","102,872"
"Gonorrhea","2011","Arkansas","05","15-19","All races/ethnicities","Female","1,002","1027.4","97,532"
"Gonorrhea","2010","Arkansas","05","20-24","All races/ethnicities","Female","1,011","1013.4","99,766"
"Gonorrhea","2010","Arkansas","05","15-19","All races/ethnicities","Female","1,053","1060.9","99,253"
"Gonorrhea","2009","Arkansas","05","20-24","All races/ethnicities","Female","911","972.2","93,707"
"Gonorrhea","2009","Arkansas","05","15-19","All races/ethnicities","Female","1,033","1064.8","97,012"
"Gonorrhea","2008","Arkansas","05","20-24","All races/ethnicities","Female","854","914.1","93,426"
"Gonorrhea","2008","Arkansas","05","15-19","All races/ethnicities","Female","971","996.5","97,438"
"Gonorrhea","2007","Arkansas","05","20-24","All races/ethnicities","Female","756","811.4","93,175"
"Gonorrhea","2007","Arkansas","05","15-19","All races/ethnicities","Female","930","960.5","96,829"
"Gonorrhea","2006","Arkansas","05","20-24","All races/ethnicities","Female","745","793.6","93,873"
"Gonorrhea","2006","Arkansas","05","15-19","All races/ethnicities","Female","859","892.4","96,256"
"Gonorrhea","2005","Arkansas","05","20-24","All races/ethnicities","Female","799","841.6","94,936"
"Gonorrhea","2005","Arkansas","05","15-19","All races/ethnicities","Female","844","889.8","94,857"
"Gonorrhea","2004","Arkansas","05","20-24","All races/ethnicities","Female","720","749.1","96,116"
"Gonorrhea","2004","Arkansas","05","15-19","All races/ethnicities","Female","737","787.0","93,649"
"Gonorrhea","2003","Arkansas","05","20-24","All races/ethnicities","Female","751","778.2","96,509"
"Gonorrhea","2003","Arkansas","05","15-19","All races/ethnicities","Female","758","811.5","93,409"
"Gonorrhea","2002","Arkansas","05","20-24","All races/ethnicities","Female","842","874.9","96,238"
"Gonorrhea","2002","Arkansas","05","15-19","All races/ethnicities","Female","911","974.5","93,488"
"Gonorrhea","2001","Arkansas","05","20-24","All races/ethnicities","Female","811","861.6","94,132"
"Gonorrhea","2001","Arkansas","05","15-19","All races/ethnicities","Female","891","942.5","94,534"
"Gonorrhea","2000","Arkansas","05","20-24","All races/ethnicities","Female","657","725.2","90,600"
"Gonorrhea","2000","Arkansas","05","15-19","All races/ethnicities","Female","719","742.8","96,796"
"Chlamydia","2019","Arkansas","05","20-24","All races/ethnicities","Female","4,675","4744.4","98,538"
"Chlamydia","2019","Arkansas","05","15-19","All races/ethnicities","Female","4,026","4186.2","96,172"
"Chlamydia","2018","Arkansas","05","20-24","All races/ethnicities","Female","4,812","4872.8","98,752"
